Y,X,scale,angle,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,feature105,feature106,feature107,feature108,feature109,feature110,feature111,feature112,feature113,feature114,feature115,feature116,feature117,feature118,feature119,feature120,feature121,feature122,feature123,feature124,feature125,feature126,feature127,feature128
280.17,480,2.81,-1.512,51,24,3,0,0,0,2,27,24,17,8,26,23,9,8,22,74,31,8,6,4,5,13,50,8,3,12,15,7,6,19,26,55,27,0,2,20,50,74,64,39,34,16,81,95,31,4,10,128,81,11,17,15,6,4,30,26,1,4,43,52,21,8,15,52,11,5,89,128,108,65,71,39,7,3,20,80,109,30,34,128,25,2,3,8,21,26,108,30,7,2,32,92,22,12,12,61,38,32,128,96,1,0,6,58,22,6,41,43,10,3,12,91,47,3,3,1,1,3,27,15,12,4,56,91,10,1,4
272.94,554.43,2.69,-1.317,62,85,23,6,2,0,6,19,55,95,70,35,22,28,42,34,91,19,3,4,6,10,9,56,8,0,0,0,72,94,12,21,21,61,14,8,3,0,0,0,69,135,69,4,0,0,0,1,135,84,6,3,0,2,2,34,33,1,1,48,85,57,7,17,9,23,7,5,3,0,0,4,135,31,19,0,0,0,0,65,135,22,11,24,4,0,0,67,27,3,6,132,82,0,0,5,19,0,0,0,0,0,0,28,101,8,8,5,0,0,0,110,82,73,97,29,1,0,0,29,18,13,30,57,18,0,0,16
258.83,304.12,2.46,-1.395,1,0,0,0,5,105,47,2,28,19,8,0,3,18,23,36,27,9,2,1,20,83,97,57,7,1,0,1,30,82,60,17,0,0,0,54,116,116,25,0,38,44,14,45,54,37,18,24,116,107,6,2,17,38,28,44,17,4,0,1,116,116,16,7,0,6,16,106,113,3,0,0,47,7,3,42,105,10,7,60,116,57,5,4,8,2,1,64,23,19,5,8,97,76,17,8,7,17,9,17,47,5,11,10,12,0,0,4,27,14,72,99,63,10,0,0,0,5,21,57,49,8,6,13,6,31,19,18
258.96,146.9,2.37,1.218,0,0,0,23,36,11,7,1,90,82,2,8,17,3,0,0,71,69,2,0,74,105,3,3,117,36,0,0,31,58,15,25,0,0,1,30,41,56,23,0,61,69,16,46,37,27,5,6,119,116,9,3,42,60,18,59,24,31,7,2,77,114,13,11,0,0,0,9,56,105,30,0,49,5,1,7,50,108,56,27,119,119,54,15,21,27,23,64,13,28,43,30,92,111,10,8,0,0,0,26,68,17,0,0,6,2,0,7,25,23,14,3,36,50,23,1,9,15,8,4,67,32,17,11,49,12,3,18
249.7,249.24,2.41,0.308,23,43,85,19,1,0,0,1,47,68,32,53,37,2,0,2,1,15,77,113,76,32,15,0,35,76,80,5,1,7,11,6,35,17,21,1,1,25,63,21,52,36,91,49,27,32,18,8,115,23,28,18,32,80,115,53,51,9,0,0,1,115,115,38,10,1,3,4,2,26,62,16,32,10,8,8,7,83,115,29,115,29,5,2,1,20,115,86,54,18,13,44,42,91,56,16,6,11,11,3,2,8,19,11,42,30,6,1,0,3,42,32,37,41,13,2,1,2,43,26,11,8,11,51,88,8,4,7
249.7,249.24,2.41,-1.399,33,17,62,62,37,3,0,7,120,41,56,9,0,1,7,112,30,12,51,31,17,54,63,46,10,9,17,12,6,25,79,16,54,5,6,21,62,72,69,50,120,68,120,51,19,14,15,58,120,95,120,56,8,1,0,6,40,30,32,48,21,0,0,0,0,0,28,52,32,78,76,11,27,8,50,41,85,73,30,34,120,39,30,14,6,10,7,62,30,39,36,31,7,2,1,3,0,0,27,53,73,29,4,0,48,24,45,29,32,6,1,13,78,28,11,1,2,4,1,21,17,14,8,6,10,3,1,5
243.01,294.7,2.88,1.656,3,3,12,21,37,48,13,9,136,9,0,3,22,32,6,26,136,31,0,0,0,0,0,27,11,5,0,3,18,29,2,0,22,10,36,59,12,3,1,3,120,29,3,4,6,19,12,25,136,113,0,0,0,0,1,29,34,13,1,0,5,6,0,1,64,10,3,20,23,5,2,19,111,22,1,0,0,4,12,136,136,19,28,8,0,0,5,136,26,18,58,29,0,0,0,8,16,17,13,12,18,16,4,10,60,135,58,0,0,0,0,19,24,71,136,24,0,0,0,20,55,39,131,50,0,0,0,0
243.16,197.21,2.75,1.632,26,5,3,2,1,9,26,55,106,31,20,4,0,0,4,38,150,11,1,4,28,0,0,34,130,6,0,9,44,0,0,5,21,3,6,15,17,1,4,29,123,59,32,21,21,5,3,8,150,64,1,6,39,0,0,13,136,16,1,12,55,1,0,8,4,3,4,9,7,5,13,9,129,6,3,6,8,12,26,38,150,11,3,40,47,0,1,56,49,84,43,53,40,0,0,1,7,3,4,26,14,3,7,12,122,40,19,30,8,1,3,6,150,52,24,57,65,0,0,10,35,39,26,41,44,0,0,1
240.83,304.69,2.57,3.014,13,11,18,11,9,0,1,4,33,5,7,6,5,7,37,34,1,2,2,1,2,15,99,27,4,10,3,7,8,7,31,12,54,8,6,2,0,0,0,18,127,3,0,0,0,3,44,127,19,1,0,0,3,127,127,61,0,0,0,3,7,60,127,89,47,1,0,0,0,0,16,50,127,91,0,0,0,1,9,45,105,79,0,0,0,78,88,21,1,2,0,0,0,30,127,63,7,0,0,0,0,0,25,52,101,65,0,0,0,0,59,63,109,127,0,0,0,0,16,44,19,12,1,0,0,1,7,9
240.43,633.37,2.41,1.524,5,16,26,10,3,0,0,0,57,107,15,7,1,0,0,0,55,49,14,74,38,0,0,0,162,111,3,9,4,0,0,0,17,43,80,9,0,0,0,1,162,40,19,12,13,0,0,13,80,23,10,92,93,6,4,34,162,113,11,9,3,0,1,64,30,21,13,2,3,1,2,2,148,41,3,8,11,0,0,3,40,5,1,14,49,10,10,101,136,25,11,1,0,0,3,162,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2
240.19,378.76,2.47,1.33,22,18,9,1,4,12,15,8,93,47,4,0,0,4,32,37,127,154,21,0,0,0,0,25,32,49,20,0,0,0,2,33,43,15,5,2,2,5,16,56,74,25,18,11,13,17,7,17,154,36,3,0,0,1,0,108,59,4,0,0,1,0,7,85,33,70,2,0,1,4,8,27,61,27,1,2,33,38,6,8,154,93,0,0,4,3,1,12,84,30,1,1,9,11,0,7,42,67,2,1,1,0,0,0,41,34,1,3,30,4,0,0,148,154,1,1,12,3,1,1,55,154,6,8,6,2,0,0
239.5,476.91,2.79,1.22,14,60,37,8,4,11,6,3,7,15,26,8,2,7,10,5,97,45,6,0,0,0,0,50,137,12,0,0,0,0,3,122,22,77,17,2,3,1,0,0,36,35,59,22,0,0,0,2,137,46,10,1,0,0,0,86,137,124,19,0,0,0,4,102,26,34,3,2,18,5,0,6,84,21,11,10,5,13,2,8,137,77,3,0,0,1,0,16,137,137,27,2,0,0,0,0,31,2,0,2,5,1,2,16,48,12,0,0,13,30,5,14,137,108,4,3,6,10,0,0,24,64,55,40,7,0,0,0
235.81,558.11,2.38,1.648,62,13,0,0,0,0,0,7,128,109,0,0,0,0,0,6,115,67,2,0,0,0,0,11,128,3,0,0,0,0,0,38,63,1,0,0,0,0,0,21,128,16,2,0,0,0,0,47,128,78,31,6,0,0,0,22,128,128,37,0,0,0,0,7,60,3,0,0,0,0,0,24,128,33,22,16,0,0,0,11,18,56,100,63,0,0,0,5,40,128,78,1,0,0,2,17,16,22,2,0,0,5,6,5,22,38,31,13,0,0,0,17,18,4,18,20,0,0,26,128,32,11,1,0,0,0,79,128
234.55,264.14,2.45,0.134,0,10,80,40,1,0,0,0,7,77,118,4,0,0,0,0,52,49,58,1,0,0,3,41,6,14,33,0,0,2,59,46,0,14,111,29,1,0,0,0,66,67,76,11,0,0,0,1,150,46,4,0,0,0,6,114,22,0,0,0,0,16,63,92,10,21,21,8,7,15,37,5,132,26,7,1,0,2,12,20,150,96,24,0,0,0,2,34,41,49,93,8,3,14,17,17,36,11,0,0,1,20,63,16,43,7,2,3,6,30,54,18,84,109,89,11,0,0,1,6,2,71,150,13,0,0,0,0
233.09,364.48,2.77,1.619,33,9,3,36,58,3,1,4,152,20,1,3,3,0,1,47,109,28,20,19,8,6,15,31,37,1,1,3,7,42,44,41,47,4,2,17,42,23,12,19,152,14,0,1,1,2,4,75,109,21,5,1,0,0,0,17,152,75,2,0,0,0,4,29,42,8,5,0,2,11,32,30,152,102,3,0,0,1,11,52,61,100,13,0,0,0,2,21,81,76,5,0,0,0,1,12,35,7,6,3,16,9,7,22,151,15,2,0,1,0,4,152,29,14,0,0,0,0,23,84,68,6,0,0,0,0,5,21
231.95,569.54,2.67,0.813,9,89,46,14,3,0,0,0,3,28,136,91,8,0,0,0,127,136,110,13,0,0,0,13,102,50,2,0,0,0,0,5,10,101,23,17,14,0,0,0,38,19,20,52,53,0,0,3,136,31,9,2,0,0,0,111,125,13,63,6,0,0,0,42,10,58,21,5,1,0,0,0,53,28,30,27,13,0,0,2,136,136,75,18,2,0,0,15,17,28,136,76,4,0,0,4,7,4,6,1,0,0,5,14,19,7,7,1,0,0,13,30,55,32,13,7,7,10,3,24,8,4,33,24,26,48,3,4
227.49,575.57,2.72,2.471,0,0,0,0,8,22,18,2,15,8,2,0,2,7,52,18,10,28,24,0,0,6,45,13,85,47,10,0,0,1,5,13,6,6,15,25,4,23,40,13,101,24,5,1,0,10,124,106,20,1,0,0,0,127,134,33,59,6,0,0,0,35,134,86,20,10,26,54,5,11,17,4,134,44,6,1,0,2,6,31,121,3,0,0,0,46,82,18,1,0,0,0,0,17,124,36,8,0,0,1,1,93,124,17,134,0,0,0,0,9,45,134,74,0,0,0,0,0,0,25,0,1,0,0,0,0,1,0
227.49,575.57,2.72,0.726,4,15,111,74,6,0,0,0,131,119,65,9,0,0,0,12,95,37,1,0,0,0,0,4,0,0,1,1,0,0,0,0,29,16,12,28,41,0,0,1,131,46,15,3,0,0,0,64,102,17,131,35,0,0,0,22,0,24,131,13,0,0,0,0,26,21,21,19,9,0,0,2,129,131,62,20,2,0,0,4,11,26,131,125,12,6,0,1,43,64,131,20,0,0,0,12,10,3,4,1,0,0,7,22,48,23,4,2,2,5,3,21,14,7,7,12,19,78,11,6,101,6,3,0,1,17,8,34
225.97,197.1,2.4,-1.749,0,0,3,22,127,18,0,0,2,1,6,9,33,23,19,13,79,3,0,0,11,38,42,29,59,1,0,0,129,44,2,13,19,2,1,27,129,6,0,3,101,5,1,4,9,17,38,93,44,1,0,0,27,104,58,35,55,1,0,0,129,53,2,9,31,6,0,3,129,25,0,0,129,49,0,0,18,7,2,13,48,14,0,0,111,61,2,6,47,14,0,0,92,50,0,0,14,3,1,9,129,22,0,0,129,44,0,0,19,4,0,2,65,13,0,0,86,48,0,4,40,10,0,0,72,23,0,2
223.29,497.23,2.74,2.2,23,3,4,3,2,0,2,79,48,22,11,0,0,0,0,60,86,6,0,0,0,0,3,137,12,0,0,0,0,1,29,94,14,10,39,5,0,0,0,16,100,88,40,9,0,0,0,12,137,93,0,0,0,0,0,70,23,2,0,0,0,0,2,21,5,7,27,6,0,0,18,13,137,12,8,4,0,0,16,75,137,15,0,0,0,0,0,117,23,0,0,0,0,0,0,7,0,0,0,0,0,0,137,87,51,0,0,0,0,0,137,137,109,0,0,0,0,0,13,127,4,0,0,0,0,0,0,3
222.8,489.62,2.53,2.283,12,2,0,2,0,0,3,130,26,2,0,0,0,0,22,107,78,1,0,0,0,4,56,127,5,0,0,0,0,16,117,67,23,28,29,1,0,0,0,41,138,47,7,0,0,0,3,128,67,4,0,0,0,0,30,138,2,0,0,0,0,0,46,68,14,23,46,10,0,0,0,4,138,106,8,1,0,0,0,53,138,23,0,0,0,0,1,48,2,0,0,0,0,0,1,4,27,3,4,1,0,1,39,35,138,1,0,0,0,0,4,138,102,0,0,0,0,0,0,57,1,0,0,0,0,0,0,0
222.2,124.06,2.66,1.832,55,0,0,5,39,90,39,43,36,6,19,15,15,27,10,22,6,26,44,10,5,10,25,3,1,4,2,30,64,22,7,0,100,3,17,119,119,12,2,20,14,10,119,119,32,5,0,2,112,48,55,29,17,0,0,13,12,5,1,72,97,0,0,5,45,0,4,119,119,0,3,30,36,3,22,42,25,27,39,35,119,13,4,17,28,7,8,32,15,2,0,29,96,9,17,41,13,0,0,32,119,19,18,55,15,0,0,2,13,43,57,74,34,1,0,1,7,14,31,82,14,0,0,1,9,9,77,119
221.59,344.96,2.7,-0.41,0,5,122,122,0,0,0,0,10,61,122,80,0,0,0,2,20,122,114,13,0,0,0,2,0,9,49,122,16,0,0,0,6,4,82,122,13,3,0,1,122,33,63,33,2,1,0,47,77,69,40,9,0,0,1,39,0,5,43,53,4,1,0,0,8,3,15,21,14,14,1,3,122,82,2,3,4,6,1,13,62,81,26,10,3,6,11,15,0,1,43,59,12,10,5,1,0,5,38,11,1,0,0,0,15,82,33,5,0,0,0,0,8,90,122,26,0,0,0,0,0,2,106,101,2,0,2,0
221.07,278.59,2.58,1.083,75,28,0,0,0,1,40,87,91,126,9,2,7,8,17,15,81,97,3,2,26,37,7,2,126,126,46,1,0,3,5,4,5,0,0,0,12,58,126,126,47,43,0,0,27,126,71,13,126,74,0,0,4,18,22,52,24,49,35,18,23,11,23,18,10,20,3,3,36,51,40,11,6,0,0,0,21,126,92,27,68,4,0,0,2,32,49,126,5,0,0,5,10,42,43,10,27,112,11,0,0,3,5,0,1,15,2,0,1,26,20,2,21,3,0,0,1,11,11,15,6,1,0,0,1,9,14,8
221.07,278.59,2.58,-1.217,41,10,0,0,70,38,17,40,45,40,8,2,0,0,4,10,7,9,21,22,3,0,0,1,5,2,3,5,6,6,8,2,5,23,17,61,114,49,11,11,18,28,102,107,14,0,4,6,72,79,112,32,1,0,0,4,36,22,1,1,11,1,0,1,33,9,4,114,100,0,1,23,46,17,15,114,107,0,0,12,114,67,12,13,3,0,0,53,49,33,0,5,15,2,2,25,19,0,0,47,107,20,16,75,15,31,29,96,114,4,0,1,66,114,99,8,0,0,0,7,24,92,114,37,21,1,2,19
221.26,49.77,2.77,-1.411,11,1,8,32,125,55,24,12,76,0,1,11,42,6,9,69,31,0,0,39,125,17,6,39,3,0,0,28,70,29,4,6,6,32,101,77,28,5,6,0,125,19,23,21,34,14,3,39,46,2,1,14,125,125,3,17,1,0,2,57,118,56,1,1,31,21,33,6,16,67,18,11,125,66,55,25,5,8,1,10,23,24,82,101,88,38,0,1,0,1,4,30,120,85,7,2,29,29,7,1,22,59,12,9,39,18,35,29,29,23,10,10,0,30,89,53,14,0,0,0,8,10,20,41,14,3,3,2
219.08,506.99,2.69,1.75,12,11,25,25,0,0,0,1,80,144,28,10,0,0,0,0,144,140,0,0,0,0,0,0,9,3,0,0,0,0,0,0,4,5,21,30,0,0,0,4,125,44,4,5,0,0,9,39,144,97,0,0,0,0,2,42,32,7,0,0,0,0,0,2,13,2,2,7,0,0,13,126,23,2,0,0,0,0,111,144,108,5,0,0,0,0,40,144,17,0,0,0,0,0,0,11,84,0,0,0,0,0,3,144,33,0,0,0,0,0,26,144,0,0,0,0,0,0,11,36,0,0,0,0,0,0,0,1
219.08,506.99,2.69,0.946,12,84,145,5,0,0,0,0,0,129,97,0,0,0,0,0,0,40,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,48,126,34,17,1,0,0,22,145,136,1,0,0,0,2,119,145,40,0,0,0,0,6,17,12,0,0,0,0,0,0,0,5,4,22,34,1,0,0,145,41,10,3,3,0,0,41,145,37,1,0,0,0,0,101,32,2,0,0,0,0,0,6,2,6,17,9,15,0,0,0,145,25,0,1,4,0,0,15,145,56,0,0,0,0,0,23,15,8,0,0,0,0,0,1
219.08,229.47,2.53,2.557,21,7,1,8,2,1,8,11,3,9,22,22,5,2,10,9,53,40,7,0,0,0,9,35,27,7,0,0,0,2,13,47,12,1,3,10,19,19,9,8,39,3,2,8,5,3,59,94,42,7,0,0,1,15,91,76,99,3,0,0,0,0,10,108,14,2,0,0,19,85,24,5,130,57,0,0,7,16,7,28,81,15,0,0,1,20,109,130,52,1,0,0,0,1,130,130,0,0,0,3,84,61,33,8,120,37,0,1,45,20,11,53,130,10,0,0,0,0,26,130,34,0,0,0,0,1,130,87
219.08,229.47,2.53,1.454,24,31,27,8,1,0,0,2,37,77,45,1,0,0,0,3,76,126,29,0,0,0,0,10,137,24,3,0,0,0,0,110,16,6,14,21,19,7,1,4,126,33,16,3,1,1,4,45,137,65,19,0,0,0,14,60,137,137,10,0,0,0,0,70,10,8,8,2,15,17,3,3,59,84,34,0,3,5,8,10,19,91,137,0,0,2,8,6,55,137,64,0,0,0,0,1,15,8,2,0,1,5,16,20,6,9,5,0,1,5,57,39,6,8,26,0,0,36,101,33,80,69,13,0,0,25,44,59
214.57,246.33,2.47,-0.4,0,38,124,124,30,0,0,0,1,41,124,124,0,0,0,1,4,1,95,124,0,0,4,27,2,1,51,19,1,3,38,26,9,16,59,124,89,3,0,1,118,59,108,33,3,0,2,24,34,14,45,20,0,0,9,70,10,12,88,70,4,2,22,33,16,4,1,28,122,23,0,2,115,71,27,2,11,2,0,10,10,21,105,63,2,0,0,2,0,1,90,92,5,0,0,0,2,4,16,39,57,3,0,0,28,52,8,5,11,0,0,1,5,14,22,38,6,0,0,0,0,0,11,52,12,0,0,0
215.27,122.86,2.32,1.817,16,5,34,30,7,8,2,9,12,40,67,14,2,2,2,1,4,12,5,55,81,8,1,0,0,0,2,52,45,4,1,2,14,10,104,100,9,1,0,0,136,47,42,20,10,1,0,16,24,6,1,75,136,1,0,7,28,0,1,30,30,0,2,67,29,2,10,18,9,25,35,27,136,14,2,13,15,5,7,34,18,5,1,41,136,14,17,19,119,0,0,2,16,2,12,136,10,0,0,1,8,42,55,53,44,1,0,1,5,13,26,72,5,0,0,2,16,17,98,123,136,0,0,0,0,1,38,136
215.27,122.86,2.32,-1.526,0,1,25,131,131,0,0,0,15,15,46,113,22,3,0,1,3,15,38,47,79,7,0,0,11,19,58,58,21,0,0,2,15,7,12,131,131,0,0,0,131,28,14,18,21,11,1,12,17,3,5,9,131,66,5,9,19,9,13,8,25,12,24,63,23,1,0,90,114,0,0,7,131,13,0,2,16,5,0,31,24,3,0,3,111,72,42,23,4,1,0,1,10,16,65,131,30,3,1,23,14,3,0,26,130,13,0,0,0,3,1,42,21,8,9,1,3,25,46,13,0,1,7,7,18,10,30,17
212.82,43.35,2.89,-1.356,0,1,40,151,151,13,0,0,1,14,55,117,93,16,10,2,74,4,11,16,26,6,6,41,24,0,0,14,104,29,2,22,2,2,24,151,150,6,12,12,16,31,62,30,9,32,13,8,151,35,31,12,8,6,0,19,28,7,20,33,92,51,1,6,14,45,16,76,85,6,9,13,30,29,9,2,35,78,15,13,87,30,50,24,13,16,5,12,3,25,75,53,14,1,0,0,38,30,11,29,61,0,0,4,90,23,2,0,11,30,13,22,2,1,4,14,67,32,9,3,0,10,27,17,15,4,0,0
209.82,372.19,2.58,1.678,76,57,2,0,0,0,0,5,182,125,0,0,0,0,5,44,59,7,0,0,0,0,3,51,6,0,0,0,0,0,0,3,47,34,3,0,0,0,3,20,182,104,0,0,0,0,1,38,150,11,0,0,0,0,0,14,1,0,0,0,0,0,0,2,53,2,0,0,0,0,9,27,182,20,0,0,0,0,0,25,175,5,0,0,0,0,0,5,1,0,0,0,0,0,0,1,52,4,0,0,0,0,0,11,182,0,0,0,0,0,0,67,112,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0
209.99,184.42,2.51,1.335,1,1,0,0,24,52,19,2,3,0,0,0,5,24,28,36,20,25,0,0,4,16,25,27,132,112,0,0,0,2,4,55,5,0,0,0,99,64,4,7,42,3,0,0,5,7,74,98,15,0,0,0,0,19,132,77,132,9,0,0,0,3,37,132,11,4,0,0,128,61,0,1,132,38,0,0,18,8,8,28,72,7,0,0,0,3,50,40,132,22,0,0,0,0,10,35,8,5,0,2,104,33,0,0,132,32,0,0,32,10,0,1,99,16,0,0,0,0,1,7,117,31,0,0,0,0,0,1
209.99,184.42,2.51,0.056,3,21,130,57,0,0,5,6,58,130,97,1,0,0,1,27,31,130,130,2,0,0,0,7,0,49,130,0,0,0,0,0,40,28,3,1,0,0,5,14,130,30,4,0,0,0,1,69,68,53,39,0,0,0,0,27,3,27,53,0,0,0,0,0,25,7,0,0,0,3,34,32,78,81,50,0,0,2,20,8,9,70,130,0,0,2,15,1,0,51,130,0,0,0,5,0,19,2,0,0,0,8,93,47,0,5,7,0,0,12,130,15,0,4,21,0,0,26,130,2,0,9,26,0,2,26,89,0
206.41,252.66,2.71,1.673,13,2,1,0,0,19,47,34,32,22,7,0,2,72,54,46,147,86,0,0,0,1,12,147,64,41,0,0,0,0,5,45,94,6,0,0,5,10,7,46,85,4,0,0,43,49,21,34,147,22,0,0,1,1,9,111,40,1,0,0,0,0,6,45,145,13,2,9,16,8,4,42,72,4,1,20,70,25,3,27,147,15,0,0,1,1,0,36,60,1,0,0,0,0,0,3,77,15,2,13,10,0,1,10,79,3,1,23,19,0,0,72,147,0,0,0,0,0,0,140,25,0,0,0,0,0,0,9
205.3,410.44,2.51,1.99,16,82,37,0,0,0,0,0,99,145,12,0,0,0,0,11,73,129,3,0,0,0,0,8,7,4,0,0,0,0,0,0,28,37,21,0,0,0,0,9,128,145,5,0,0,0,0,4,145,114,1,0,0,0,0,14,29,4,0,0,0,0,0,2,15,2,0,0,1,0,3,22,145,18,0,0,0,0,0,71,145,6,0,0,0,0,0,92,22,0,0,0,0,0,0,7,14,0,0,0,0,0,7,24,145,0,0,0,0,0,0,122,145,0,0,0,0,0,0,87,7,0,0,0,0,0,0,2
203.13,321.21,2.71,1.484,5,18,22,5,6,0,0,2,64,7,0,0,0,2,5,33,148,2,0,0,0,0,2,109,24,0,0,0,0,0,0,13,50,101,64,2,0,0,0,0,146,62,0,0,0,0,0,3,148,25,0,0,0,0,0,2,30,2,0,0,0,0,0,0,148,46,6,0,0,0,0,2,148,23,0,0,0,0,0,45,148,16,0,0,0,0,0,63,33,1,0,0,0,0,0,3,98,54,7,2,0,1,0,1,148,40,0,0,0,0,0,110,93,0,0,0,0,0,0,148,6,0,0,0,0,0,0,5
200.44,82.72,2.69,1.403,7,7,1,2,14,10,0,0,37,35,20,3,6,2,0,12,179,54,7,0,0,0,0,112,104,10,0,0,0,0,0,24,9,9,1,3,17,5,0,0,141,9,1,3,18,11,1,15,179,9,0,0,0,0,0,111,68,0,0,0,0,0,0,27,9,1,2,10,12,4,5,4,136,15,4,8,7,5,1,10,179,65,0,0,0,0,0,6,76,12,0,0,0,0,0,0,0,0,1,4,31,8,5,2,75,26,1,2,10,4,3,4,179,126,0,0,0,0,0,0,86,34,0,0,0,0,0,0
198.85,155.73,2.46,1.8,15,37,12,4,0,0,0,12,84,55,11,0,0,0,0,7,164,29,0,0,0,0,0,26,36,0,0,0,0,0,0,7,6,66,23,30,12,0,0,0,98,128,18,0,0,0,0,2,164,93,0,0,0,0,0,8,59,5,0,0,0,0,0,1,34,14,2,20,18,0,0,9,164,26,1,0,0,0,0,74,164,11,0,0,0,0,0,142,49,2,1,2,0,0,0,9,12,0,0,1,5,5,14,26,164,25,0,0,0,0,0,41,164,24,1,0,0,0,1,57,10,13,13,1,0,0,3,3
196.92,419.82,2.55,1.695,42,93,18,0,0,0,0,1,167,142,3,0,0,0,0,0,64,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,9,1,0,0,0,0,10,167,54,0,0,0,0,0,5,134,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,72,0,0,0,0,0,7,35,167,8,0,0,0,0,0,73,144,3,0,0,0,0,0,15,1,0,0,0,0,0,0,0,17,0,0,0,0,3,112,97,163,0,0,0,0,0,12,167,40,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0
193.72,119.24,2.89,1.232,65,163,0,0,1,4,1,0,82,169,1,0,0,0,0,0,25,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,2,16,9,1,6,169,139,0,0,0,0,0,56,147,27,0,0,0,0,0,23,0,0,1,0,0,0,0,0,47,4,0,1,24,14,0,3,169,60,0,0,0,0,0,14,140,45,22,3,0,0,0,5,0,0,31,13,0,0,4,2,22,4,0,0,15,21,4,17,169,49,0,0,0,0,1,28,137,46,12,1,0,0,5,24,1,0,7,2,0,0,21,17
467.83,154.82,1.95,1.835,0,0,5,48,9,7,2,0,1,6,84,54,6,12,21,1,5,9,65,45,3,7,15,7,1,1,29,38,96,5,6,1,0,0,9,115,20,4,0,0,12,25,87,106,61,19,2,3,124,71,47,15,6,7,23,32,17,0,2,28,124,38,33,11,0,0,15,53,47,14,0,0,22,9,13,18,51,51,28,44,124,12,0,13,31,13,28,124,21,1,0,124,124,4,2,12,1,4,39,82,7,0,0,1,124,27,23,8,0,0,2,40,92,0,0,16,85,4,3,86,0,0,0,53,124,5,0,2
463.96,96.57,1.61,-1.686,104,23,0,0,2,0,0,1,92,19,3,13,15,29,13,17,15,23,14,13,12,51,20,3,13,20,27,8,7,3,0,1,122,2,0,1,3,0,3,46,122,3,0,0,1,31,38,71,10,1,2,8,78,122,51,12,0,13,45,26,88,31,0,0,67,26,6,0,0,1,7,107,122,63,32,17,1,2,4,47,15,16,40,122,122,35,5,2,0,1,5,18,122,82,2,0,16,63,56,4,11,7,0,4,10,106,122,17,0,1,0,2,3,34,122,67,4,1,0,0,0,8,64,54,17,32,1,0
443.08,552.76,1.9,0.494,35,33,34,31,12,0,0,19,48,4,0,2,4,25,35,90,4,31,25,15,36,70,15,4,8,80,41,10,5,3,1,2,129,43,3,0,0,4,17,20,132,23,2,5,20,36,34,73,15,5,3,21,132,132,25,16,62,17,3,5,37,12,4,43,111,20,5,14,9,10,11,11,132,90,48,34,19,1,0,9,15,14,35,108,132,7,1,3,54,21,19,18,32,2,0,12,35,67,16,28,8,0,0,0,46,96,114,22,2,1,0,3,0,9,114,67,29,1,0,0,2,19,68,33,5,0,0,0
443.08,552.76,1.9,-2.73,5,0,0,0,1,12,68,46,30,2,0,0,0,5,112,75,2,0,0,1,45,102,109,30,10,0,0,0,33,65,16,30,26,3,0,5,48,25,25,18,129,14,1,2,14,11,29,84,32,2,1,5,129,109,46,38,7,9,14,12,127,27,2,8,26,9,5,37,76,14,3,6,129,129,22,11,16,6,3,11,33,57,49,66,129,32,2,4,0,1,9,18,129,65,6,0,2,2,2,4,11,57,45,15,30,63,9,0,3,46,36,15,7,36,38,70,38,3,2,5,19,0,0,32,36,17,17,28
438.44,383.61,1.65,-0.034,5,17,34,5,7,32,17,3,31,2,12,11,1,6,31,89,1,5,4,1,21,91,63,28,34,44,11,2,18,24,1,0,34,0,1,32,56,34,8,6,127,15,1,3,6,13,24,127,23,5,2,17,118,127,43,49,11,10,0,3,54,103,26,2,26,2,0,7,31,127,13,3,127,118,18,10,6,19,4,21,25,46,41,127,104,18,1,5,8,50,21,45,33,29,25,4,2,7,4,0,41,113,11,4,55,11,2,2,19,39,17,76,9,7,8,45,127,22,1,12,9,61,18,17,34,5,3,6
